age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
42,0.0664,131167,0.0533,14,0.3235,0.1303,0.2579,0.8616,0.3202,0,0,45,0.9153,0
57,0.7364,182677,0.165,13,0.468,0.1358,0.4152,0.0272,0.6798,4508,0,40,0.0021,0
53,0.0664,215990,0.2159,10,0.468,0.1046,0.4152,0.8616,0.6798,0,0,35,0.9153,0
47,0.7364,270079,0.0208,4,0.468,0.1355,0.4152,0.8616,0.6798,0,0,40,0.9153,0
29,0.7364,105694,0.3251,9,0.468,0.0441,0.4152,0.8616,0.6798,0,0,42,0.9153,0
44,0.7364,147206,0.2159,10,0.468,0.1355,0.4152,0.8616,0.6798,7688,0,45,0.9153,1
29,0.7364,85572,0.165,13,0.3235,0.1358,0.027,0.8616,0.3202,0,0,40,0.9153,0
40,0.0367,102226,0.3251,9,0.468,0.1358,0.4152,0.8616,0.6798,0,0,40,0.9153,0
47,0.0319,168109,0.3251,9,0.468,0.12,0.4152,0.8616,0.6798,0,0,70,0.9153,0
51,0.7364,108914,0.3251,9,0.468,0.0441,0.4152,0.8616,0.6798,0,0,40,0.9153,0
24,0.7364,165107,0.0459,11,0.468,0.12,0.0468,0.8616,0.3202,0,0,40,0.9153,0
41,0.7364,210844,0.2159,10,0.0112,0.1187,0.1041,0.092,0.3202,0,0,40,0.9153,0
61,0.7364,232808,0.0264,6,0.1372,0.1046,0.2579,0.8616,0.6798,0,0,24,0.9153,0
44,0.0319,344060,0.0175,15,0.468,0.1303,0.4152,0.8616,0.6798,0,0,40,0.9153,1
68,0.7364,223486,0.3251,9,0.026,0.1046,0.1041,0.8616,0.3202,0,0,7,0.0026,0
47,0.7364,145636,0.3251,9,0.468,0.066,0.4152,0.8616,0.6798,0,0,40,0.9153,1
31,0.7364,242616,0.165,13,0.1372,0.0322,0.1041,0.8616,0.3202,0,0,40,0.9153,0
35,0.7364,212195,0.3251,9,0.468,0.0322,0.0468,0.8616,0.3202,0,0,35,0.9153,1
43,0.7364,196545,0.165,13,0.468,0.066,0.4152,0.8616,0.6798,0,1902,40,0.9153,1
21,0.7364,56520,0.2159,10,0.3235,0.12,0.149,0.8616,0.6798,0,0,40,0.9153,0
50,0.7364,144084,0.3251,9,0.033,0.1187,0.1041,0.8616,0.3202,0,0,55,0.9153,0
30,0.7364,316471,0.165,13,0.3235,0.12,0.2579,0.8616,0.6798,0,0,50,0.9153,0
57,0.7364,199934,0.165,13,0.468,0.1358,0.4152,0.8616,0.6798,0,0,40,0.9153,1
35,0.7364,144200,0.3251,9,0.3235,0.0441,0.027,0.0087,0.6798,0,0,25,0.0021,0
31,0.7364,373432,0.0155,5,0.468,0.1355,0.4152,0.8616,0.6798,0,0,43,0.9153,0
33,0.7364,355856,0.0349,12,0.468,0.1187,0.4152,0.0272,0.6798,0,0,60,0.9153,0
67,0.0367,323636,0.3251,9,0.468,0.1355,0.4152,0.8616,0.6798,0,0,15,0.003,0
35,0.7364,63921,0.3251,9,0.468,0.066,0.4152,0.8616,0.6798,0,0,40,0.9153,0
25,0.7364,178037,0.3251,9,0.468,0.0531,0.4152,0.8616,0.6798,0,0,40,0.9153,0
21,0.7364,68358,0.2159,10,0.3235,0.1187,0.149,0.8616,0.3202,0,0,20,0.9153,0
19,0.7364,138917,0.2159,10,0.3235,0.1187,0.149,0.092,0.3202,0,0,20,0.9153,0
50,0.7364,283676,0.2159,10,0.468,0.1355,0.4152,0.8616,0.6798,0,0,40,0.9153,1
40,0.7364,109800,0.3251,9,0.468,0.0441,0.4152,0.092,0.6798,0,0,40,0.9153,0
35,0.7364,189922,0.0459,11,0.468,0.0322,0.4152,0.8616,0.6798,0,0,52,0.9153,1
43,0.7364,107503,0.165,13,0.468,0.1303,0.4152,0.8616,0.6798,0,0,48,0.9153,1
45,0.0319,211399,0.0533,14,0.468,0.1358,0.4152,0.8616,0.6798,7298,0,40,0.9153,1
68,0.0664,233954,0.0533,14,0.026,0.1303,0.1041,0.092,0.3202,0,0,40,0.9153,1
63,0.0367,180955,0.0114,3,0.468,0.1187,0.4152,0.8616,0.6798,0,0,25,0.9153,0
23,0.7364,188409,0.0352,7,0.468,0.0531,0.4152,0.8616,0.6798,4508,0,25,0.9153,0
53,0.7364,182186,0.0155,5,0.468,0.1046,0.4152,0.8616,0.6798,0,0,40,0.0024,0
31,0.7364,179415,0.0114,3,0.468,0.1046,0.4152,0.8616,0.6798,0,0,40,0.0219,0
67,0.7364,94610,0.0533,14,0.468,0.1187,0.4152,0.8616,0.6798,0,0,30,0.9153,1
21,0.7364,195919,0.0264,6,0.3235,0.0441,0.2579,0.0087,0.6798,0,0,40,0.0024,0
35,0.7364,46385,0.3251,9,0.468,0.0531,0.4152,0.8616,0.6798,5178,0,90,0.9153,1
21,0.7364,243368,0.0017,1,0.3235,0.0339,0.2579,0.8616,0.6798,0,0,50,0.0219,0
47,0.7364,147322,0.3251,9,0.468,0.066,0.0468,0.8616,0.3202,0,0,40,0.0021,0
25,0.7364,180783,0.3251,9,0.1372,0.1355,0.149,0.8616,0.6798,0,0,10,0.9153,0
37,0.7364,143582,0.0459,11,0.3235,0.12,0.2579,0.0087,0.3202,4101,0,35,0.9153,0
60,0.7364,296485,0.0114,3,0.468,0.0531,0.4152,0.8616,0.6798,0,0,40,0.9153,0
35,0.7364,243357,0.0352,7,0.033,0.1046,0.1041,0.092,0.3202,0,0,40,0.9153,0
33,0.7364,150324,0.3251,9,0.1372,0.066,0.2579,0.8616,0.6798,0,0,49,0.9153,0
42,0.0664,69758,0.0349,12,0.1372,0.0215,0.2579,0.0272,0.6798,0,0,48,0.9153,1
34,0.7364,226443,0.0175,15,0.468,0.1303,0.4152,0.8616,0.6798,0,0,55,0.9153,1
24,0.7364,86745,0.165,13,0.468,0.1303,0.027,0.0272,0.3202,0,0,40,0.007,0
37,0.7364,254973,0.3251,9,0.468,0.0441,0.0468,0.8616,0.3202,0,0,40,0.9153,1
18,0.7364,110230,0.0264,6,0.3235,0.1046,0.149,0.8616,0.6798,0,0,11,0.9153,0
28,0.7364,109001,0.3251,9,0.3235,0.0441,0.2579,0.8616,0.6798,0,0,40,0.9153,0
56,0.7364,35373,0.2159,10,0.1372,0.1046,0.2579,0.8616,0.6798,0,0,30,0.9153,0
17,0.7364,211870,0.0155,5,0.3235,0.1046,0.2579,0.8616,0.6798,0,0,6,0.9153,0
25,0.7364,188767,0.0349,12,0.3235,0.1358,0.2579,0.8616,0.6798,0,0,45,0.9153,0
24,0.7364,266971,0.165,13,0.3235,0.1187,0.2579,0.8616,0.3202,0,0,40,0.9153,0
36,0.7364,306567,0.3251,9,0.468,0.0531,0.0468,0.8616,0.3202,0,0,40,0.9153,1
17,0.7364,242871,0.0264,6,0.3235,0.1187,0.149,0.8616,0.3202,594,0,12,0.9153,0
54,0.7364,186224,0.3251,9,0.468,0.1355,0.4152,0.8616,0.6798,0,0,40,0.9153,0
42,0.0367,1097453,0.165,13,0.468,0.1187,0.4152,0.8616,0.6798,0,0,60,0.9153,1
47,0.7364,46857,0.2159,10,0.1372,0.12,0.2579,0.8616,0.6798,0,0,40,0.9153,0
24,0.7364,320615,0.3251,9,0.3235,0.1187,0.149,0.8616,0.6798,0,2205,40,0.9153,0
54,0.0367,124963,0.165,13,0.468,0.1358,0.4152,0.8616,0.6798,0,0,40,0.9153,1
52,0.7364,89041,0.3251,9,0.468,0.1355,0.4152,0.8616,0.6798,0,0,40,0.9153,0
64,0.7364,92115,0.2159,10,0.468,0.12,0.4152,0.8616,0.6798,0,0,40,0.9153,0
90,0.0664,153602,0.3251,9,0.468,0.1046,0.4152,0.8616,0.6798,6767,0,40,0.9153,0
29,0.7364,114158,0.165,13,0.3235,0.0322,0.2579,0.8616,0.3202,0,0,40,0.9153,0
65,0.0874,147377,0.0533,14,0.468,0.1303,0.4152,0.8616,0.6798,0,0,16,0.9153,0
40,0.7364,436493,0.3251,9,0.3235,0.1046,0.149,0.8616,0.6798,0,0,25,0.9153,0
43,0.0874,52131,0.0175,15,0.468,0.1303,0.4152,0.8616,0.6798,0,1902,50,0.9153,1
59,0.0319,134153,0.165,13,0.468,0.12,0.4152,0.092,0.6798,7298,0,38,0.9153,1
23,0.7364,199586,0.3251,9,0.468,0.0322,0.4152,0.8616,0.6798,0,0,40,0.9153,0
39,0.7364,184659,0.3251,9,0.468,0.066,0.4152,0.8616,0.6798,0,0,40,0.9153,0
27,0.7364,315640,0.0533,14,0.3235,0.1303,0.2579,0.0272,0.6798,0,0,20,0.0028,0
37,0.0874,31670,0.3251,9,0.468,0.0339,0.4152,0.8616,0.6798,0,0,60,0.9153,0
29,0.7364,189565,0.3251,9,0.3235,0.1358,0.2579,0.8616,0.6798,2174,0,50,0.9153,0
21,0.7364,402136,0.2159,10,0.3235,0.1358,0.149,0.8616,0.3202,0,0,20,0.9153,0
44,0.7364,107433,0.2159,10,0.468,0.1187,0.4152,0.8616,0.6798,0,0,55,0.9153,1
28,0.7364,251905,0.165,13,0.468,0.1303,0.4152,0.8616,0.6798,0,0,50,0.9153,0
65,0.0874,169435,0.0533,14,0.468,0.1303,0.4152,0.8616,0.6798,0,0,39,0.9153,1
44,0.7364,192014,0.165,13,0.033,0.1358,0.2579,0.8616,0.6798,0,0,38,0.9153,0
27,0.7364,171356,0.0349,12,0.3235,0.1355,0.149,0.8616,0.6798,0,0,40,0.9153,0
30,0.7364,186420,0.165,13,0.3235,0.0322,0.2579,0.8616,0.3202,0,0,35,0.9153,0
59,0.7364,169560,0.0264,6,0.468,0.1303,0.4152,0.8616,0.6798,0,0,40,0.9153,0
54,0.0408,55861,0.0349,12,0.1372,0.12,0.2579,0.8616,0.6798,0,0,39,0.9153,0
39,0.7364,115076,0.2159,10,0.468,0.066,0.4152,0.8616,0.6798,0,0,40,0.9153,0
34,0.7364,157747,0.3251,9,0.468,0.12,0.4152,0.8616,0.6798,0,0,45,0.9153,1
35,0.7364,220098,0.3251,9,0.468,0.1046,0.0468,0.8616,0.3202,0,0,40,0.9153,1
35,0.7364,151322,0.165,13,0.468,0.1358,0.4152,0.8616,0.6798,15024,0,55,0.9153,1
46,0.0664,253116,0.165,13,0.3235,0.1303,0.2579,0.092,0.3202,0,0,40,0.9153,0
38,0.7364,337130,0.0063,2,0.0112,0.1355,0.2579,0.8616,0.6798,0,0,40,0.0219,0
44,0.7364,755858,0.3251,9,0.468,0.1355,0.4152,0.8616,0.6798,0,0,70,0.9153,1
37,0.0319,470663,0.2159,10,0.3235,0.1355,0.2579,0.8616,0.6798,0,0,40,0.9153,0
22,0.7364,254547,0.2159,10,0.3235,0.12,0.027,0.092,0.3202,0,0,30,0.0021,0
36,0.7364,286115,0.3251,9,0.468,0.1355,0.4152,0.8616,0.6798,0,0,40,0.9153,1
17,0.7364,32763,0.0264,6,0.3235,0.1046,0.149,0.8616,0.6798,0,0,15,0.9153,0
59,0.0874,134470,0.3251,9,0.468,0.0339,0.4152,0.8616,0.6798,2635,0,60,0.9153,0
68,0.0874,336329,0.3251,9,0.468,0.1358,0.4152,0.8616,0.6798,0,0,10,0.9153,0
31,0.7364,230912,0.2159,10,0.3235,0.12,0.2579,0.8616,0.3202,0,0,55,0.9153,0
57,0.7364,337001,0.0533,14,0.468,0.1358,0.4152,0.8616,0.6798,0,0,45,0.9153,1
48,0.7364,350440,0.2159,10,0.468,0.1355,0.027,0.0272,0.6798,0,0,40,0.0004,1
38,0.7364,328301,0.2159,10,0.3235,0.1187,0.1041,0.8616,0.3202,0,0,40,0.9153,0
46,0.7364,106092,0.3251,9,0.468,0.1358,0.4152,0.8616,0.6798,0,0,45,0.9153,1
44,0.0319,113597,0.2159,10,0.468,0.1358,0.4152,0.8616,0.6798,0,0,55,0.9153,1
57,0.7364,80149,0.165,13,0.468,0.1358,0.4152,0.8616,0.6798,0,1977,40,0.0043,1
35,0.7364,312232,0.3251,9,0.033,0.1355,0.2579,0.8616,0.6798,0,0,50,0.9153,0
25,0.7364,75759,0.3251,9,0.468,0.0531,0.4152,0.8616,0.6798,0,0,44,0.9153,1
41,0.0874,264663,0.0352,7,0.1372,0.1046,0.2579,0.8616,0.3202,0,0,40,0.9153,0
18,0.7364,83492,0.0208,4,0.3235,0.066,0.149,0.8616,0.6798,0,0,40,0.9153,0
28,0.0874,51461,0.3251,9,0.468,0.0339,0.4152,0.8616,0.6798,0,0,40,0.9153,0
64,0.0367,59145,0.0116,16,0.468,0.1358,0.4152,0.8616,0.6798,0,1902,60,0.9153,1
27,0.0874,259873,0.3251,9,0.468,0.1046,0.4152,0.092,0.6798,0,0,60,0.9153,1
48,0.7364,30289,0.0264,6,0.468,0.1355,0.4152,0.8616,0.6798,0,0,30,0.9153,0
47,0.0664,81654,0.2159,10,0.1372,0.1358,0.2579,0.8616,0.6798,0,0,56,0.9153,1
37,0.7364,108913,0.3251,9,0.3235,0.1046,0.2579,0.8616,0.6798,0,0,40,0.9153,0
48,0.0367,76482,0.2159,10,0.468,0.0339,0.4152,0.8616,0.6798,0,0,50,0.9153,0
30,0.7364,241844,0.3251,9,0.033,0.0441,0.149,0.092,0.6798,0,0,40,0.9153,0
49,0.0874,117634,0.2159,10,0.026,0.1355,0.1041,0.8616,0.3202,0,0,30,0.9153,0
58,0.7364,41374,0.3251,9,0.026,0.12,0.1041,0.0105,0.6798,0,0,40,0.9153,0
40,0.7364,43711,0.3251,9,0.3235,0.066,0.2579,0.8616,0.6798,0,0,45,0.9153,0
47,0.7364,171751,0.3251,9,0.1372,0.1187,0.2579,0.8616,0.3202,0,0,40,0.9153,0
22,0.7364,276494,0.3251,9,0.3235,0.0441,0.2579,0.092,0.6798,0,0,40,0.9153,0
26,0.7364,212798,0.165,13,0.3235,0.1358,0.2579,0.8616,0.3202,0,0,45,0.9153,0
44,0.0664,203761,0.165,13,0.468,0.1303,0.4152,0.8616,0.6798,0,0,40,0.9153,1
25,0.7364,136226,0.3251,9,0.3235,0.1355,0.2579,0.8616,0.6798,0,0,40,0.9153,0
40,0.7364,340797,0.2159,10,0.3235,0.066,0.2579,0.092,0.3202,0,0,40,0.9153,0
50,0.7364,226497,0.2159,10,0.468,0.0322,0.4152,0.8616,0.6798,0,0,45,0.9153,1
49,0.0367,140644,0.165,13,0.468,0.1187,0.4152,0.8616,0.6798,5013,0,45,0.9153,0
42,0.0874,247422,0.165,13,0.468,0.1358,0.4152,0.8616,0.6798,0,0,45,0.9153,1
47,0.7364,275095,0.0155,5,0.026,0.1358,0.1041,0.8616,0.3202,0,0,50,0.9153,0
35,0.7364,265954,0.165,13,0.3235,0.0441,0.2579,0.092,0.6798,0,0,40,0.9153,0
34,0.7364,301251,0.165,13,0.468,0.1187,0.4152,0.8616,0.6798,0,0,50,0.9153,1
49,0.7364,169515,0.0264,6,0.3235,0.066,0.2579,0.092,0.3202,0,0,40,0.9153,0
17,0.7364,272372,0.0352,7,0.3235,0.12,0.149,0.8616,0.3202,0,0,7,0.9153,0
39,0.7364,84954,0.2159,10,0.468,0.1187,0.4152,0.8616,0.6798,2829,0,65,0.9153,0
29,0.7364,71067,0.0175,15,0.3235,0.1303,0.2579,0.8616,0.3202,0,0,55,0.9153,0
31,0.7364,123983,0.2159,10,0.033,0.1187,0.1041,0.0272,0.6798,0,0,40,0.0021,0
49,0.0408,216734,0.0175,15,0.1372,0.1358,0.2579,0.8616,0.3202,0,0,40,0.9153,0
20,0.7364,176321,0.0135,8,0.3235,0.12,0.149,0.8616,0.3202,0,0,40,0.0219,0
72,0.0367,84587,0.0114,3,0.468,0.1358,0.4152,0.0272,0.6798,0,0,20,0.0015,0
30,0.7364,117028,0.3251,9,0.3235,0.1358,0.2579,0.8616,0.6798,0,0,50,0.9153,0
29,0.7364,128777,0.0208,4,0.1372,0.1355,0.1041,0.8616,0.3202,0,0,55,0.9153,0
57,0.7364,116878,0.0063,2,0.468,0.0441,0.4152,0.8616,0.6798,0,0,40,0.0023,0
42,0.0874,221581,0.3251,9,0.0112,0.1355,0.2579,0.8616,0.3202,0,0,40,0.9153,0
53,0.7364,254285,0.0533,14,0.468,0.1303,0.4152,0.8616,0.6798,0,0,40,0.9153,1
57,0.7364,127779,0.3251,9,0.468,0.1358,0.4152,0.8616,0.6798,0,0,40,0.9153,0
34,0.7364,108837,0.165,13,0.468,0.0322,0.4152,0.8616,0.6798,0,0,48,0.9153,1
35,0.7364,104329,0.3251,9,0.1372,0.066,0.2579,0.8616,0.3202,0,0,40,0.9153,0
28,0.7364,166320,0.3251,9,0.3235,0.1303,0.2579,0.8616,0.6798,0,0,40,0.9153,0
39,0.0319,72338,0.2159,10,0.468,0.12,0.4152,0.0272,0.6798,0,0,40,0.9153,1
28,0.7364,67218,0.0208,4,0.468,0.1187,0.027,0.8616,0.6798,0,0,40,0.9153,0
64,0.7364,239450,0.2159,10,0.468,0.1187,0.4152,0.8616,0.6798,0,0,40,0.9153,0
38,0.7364,133299,0.3251,9,0.3235,0.0339,0.149,0.8616,0.6798,0,0,55,0.9153,0
32,0.0664,230912,0.0533,14,0.3235,0.1303,0.2579,0.8616,0.3202,4865,0,40,0.9153,0
53,0.7364,87158,0.3251,9,0.468,0.1355,0.4152,0.092,0.6798,0,0,40,0.9153,0
56,0.7364,94345,0.165,13,0.468,0.1187,0.4152,0.8616,0.6798,0,0,40,0.9153,1
52,0.0319,291096,0.0349,12,0.468,0.1046,0.4152,0.8616,0.6798,7298,0,40,0.9153,1
29,0.7364,206889,0.3251,9,0.3235,0.0441,0.2579,0.8616,0.6798,0,0,40,0.9153,0
57,0.7364,314153,0.165,13,0.468,0.1187,0.4152,0.8616,0.6798,0,1887,55,0.9153,1
38,0.7364,195686,0.2159,10,0.468,0.1355,0.4152,0.8616,0.6798,0,0,40,0.9153,1
57,0.7364,171242,0.2159,10,0.468,0.1303,0.4152,0.8616,0.6798,0,0,40,0.9153,1
59,0.7364,32954,0.0459,11,0.1372,0.1303,0.2579,0.8616,0.3202,0,0,36,0.9153,0
31,0.0319,142470,0.165,13,0.3235,0.1358,0.2579,0.092,0.3202,0,0,40,0.9153,0
33,0.7364,279173,0.3251,9,0.468,0.1303,0.4152,0.8616,0.6798,0,0,60,0.9153,0
22,0.7364,188274,0.0349,12,0.3235,0.0441,0.149,0.8616,0.6798,0,0,40,0.9153,0
35,0.7364,128516,0.3251,9,0.468,0.1358,0.0468,0.8616,0.3202,0,0,45,0.9153,0
35,0.7364,181099,0.0264,6,0.468,0.1355,0.4152,0.8616,0.6798,0,0,40,0.9153,0
55,0.7364,236520,0.0459,11,0.468,0.1355,0.4152,0.8616,0.6798,0,0,40,0.9153,1
29,0.7364,289960,0.3251,9,0.468,0.066,0.4152,0.8616,0.6798,0,0,48,0.9153,0
37,0.0874,80324,0.3251,9,0.468,0.1358,0.4152,0.8616,0.6798,0,0,60,0.9153,1
19,0.7364,201178,0.3251,9,0.3235,0.1187,0.2579,0.8616,0.3202,0,0,30,0.9153,0
25,0.7364,178505,0.2159,10,0.3235,0.1358,0.027,0.8616,0.3202,0,1504,45,0.9153,0
42,0.7364,143342,0.2159,10,0.1372,0.066,0.2579,0.8616,0.3202,0,0,40,0.9153,0
53,0.7364,30846,0.3251,9,0.3235,0.0441,0.149,0.8616,0.6798,0,0,40,0.9153,0
45,0.0319,109598,0.3251,9,0.3235,0.1046,0.2579,0.092,0.3202,0,0,40,0.9153,0
56,0.7364,91251,0.3251,9,0.468,0.1046,0.4152,0.0272,0.6798,0,0,20,0.0028,0
31,0.7364,189461,0.0349,12,0.1372,0.12,0.1041,0.8616,0.3202,0,0,41,0.9153,0
72,0.7364,158092,0.165,13,0.1372,0.1187,0.2579,0.8616,0.6798,0,0,30,0.9153,0
49,0.7364,107373,0.0264,6,0.468,0.0531,0.4152,0.8616,0.6798,0,0,99,0.9153,1
35,0.0367,185621,0.165,13,0.3235,0.1358,0.2579,0.8616,0.3202,0,0,60,0.9153,1
23,0.7364,109307,0.0459,11,0.3235,0.1358,0.149,0.8616,0.6798,0,0,40,0.9153,0
41,0.7364,104196,0.0533,14,0.468,0.1358,0.4152,0.8616,0.6798,0,0,50,0.9153,1
18,0.7364,41506,0.0352,7,0.3235,0.1046,0.2579,0.8616,0.3202,0,0,30,0.9153,0
35,0.7364,181165,0.3251,9,0.1372,0.1187,0.2579,0.8616,0.3202,0,0,40,0.9153,0
44,0.7364,138845,0.2159,10,0.468,0.0531,0.4152,0.8616,0.6798,0,0,40,0.9153,0
57,0.0319,135028,0.3251,9,0.033,0.12,0.027,0.092,0.3202,0,0,35,0.9153,0
43,0.0874,241895,0.165,13,0.3235,0.1187,0.2579,0.8616,0.6798,0,0,42,0.9153,0
41,0.0874,355918,0.165,13,0.033,0.1355,0.2579,0.8616,0.6798,0,0,35,0.9153,0
28,0.7364,182509,0.2159,10,0.3235,0.0441,0.2579,0.8616,0.6798,0,0,35,0.9153,0
23,0.7364,522881,0.0114,3,0.468,0.1046,0.4152,0.8616,0.6798,0,0,35,0.0219,0
29,0.0319,360186,0.3251,9,0.3235,0.1046,0.1041,0.8616,0.6798,0,0,40,0.9153,0
34,0.0874,34572,0.0459,11,0.468,0.1358,0.4152,0.8616,0.6798,0,0,60,0.9153,1
18,0.7364,211273,0.3251,9,0.3235,0.1187,0.149,0.8616,0.3202,0,0,19,0.9153,0
56,0.7364,77415,0.0352,7,0.468,0.0339,0.4152,0.8616,0.6798,0,0,50,0.9153,0
62,0.0367,354075,0.165,13,0.468,0.1358,0.4152,0.8616,0.6798,0,0,50,0.9153,1
56,0.7364,231232,0.165,13,0.468,0.12,0.4152,0.8616,0.6798,0,0,30,0.003,0
40,0.7364,145160,0.0116,16,0.468,0.1303,0.4152,0.8616,0.6798,0,0,40,0.9153,1
30,0.7364,381153,0.2159,10,0.468,0.1355,0.4152,0.8616,0.6798,0,0,40,0.9153,0
35,0.7364,266645,0.3251,9,0.468,0.1355,0.4152,0.8616,0.6798,0,0,40,0.9153,0
41,0.7364,49654,0.3251,9,0.1372,0.12,0.1041,0.8616,0.3202,0,0,52,0.9153,0
33,0.0408,35306,0.0155,5,0.3235,0.1046,0.149,0.8616,0.3202,0,0,44,0.9153,0
25,0.7364,225135,0.3251,9,0.3235,0.066,0.1041,0.8616,0.3202,0,0,40,0.9153,0
42,0.7364,200574,0.2159,10,0.468,0.1187,0.4152,0.8616,0.6798,0,0,40,0.9153,0
43,0.7364,218309,0.165,13,0.1372,0.1187,0.2579,0.8616,0.3202,0,0,50,0.9153,0
22,0.0367,375422,0.165,13,0.3235,0.12,0.149,0.8616,0.6798,0,0,40,0.0021,0
62,0.0874,210064,0.2159,10,0.026,0.1303,0.1041,0.8616,0.6798,0,0,20,0.9153,0
35,0.7364,309131,0.3251,9,0.468,0.0531,0.4152,0.8616,0.6798,0,0,40,0.9153,0
17,0.7364,96282,0.0264,6,0.3235,0.1046,0.149,0.8616,0.6798,0,0,14,0.9153,0
44,0.7364,242619,0.2159,10,0.468,0.066,0.4152,0.8616,0.6798,0,0,40,0.9153,0
22,0.7364,147227,0.165,13,0.3235,0.1046,0.2579,0.8616,0.6798,0,0,30,0.9153,0
21,0.7364,283969,0.3251,9,0.3235,0.1355,0.149,0.8616,0.6798,0,0,40,0.0219,0
31,0.7364,120857,0.3251,9,0.468,0.1187,0.0468,0.8616,0.3202,0,0,18,0.9153,0
52,0.7364,443742,0.2159,10,0.1372,0.1358,0.2579,0.8616,0.6798,0,0,60,0.9153,0
39,0.0319,243872,0.0349,12,0.3235,0.1303,0.2579,0.8616,0.6798,0,0,40,0.9153,1
19,0.7364,143608,0.3251,9,0.3235,0.066,0.149,0.8616,0.6798,0,0,40,0.9153,0
52,0.7364,89041,0.165,13,0.0112,0.1303,0.2579,0.8616,0.6798,0,0,30,0.9153,1
51,0.0874,120781,0.0175,15,0.468,0.1303,0.4152,0.0087,0.6798,99999,0,70,0.0024,1
66,0.0319,47358,0.0264,6,0.468,0.1355,0.4152,0.8616,0.6798,3471,0,40,0.9153,0
51,0.7364,111721,0.3251,9,0.468,0.1046,0.4152,0.8616,0.6798,0,0,35,0.9153,0
41,0.0664,97064,0.0459,11,0.1372,0.12,0.1041,0.8616,0.3202,0,0,44,0.9153,0
47,0.0664,275517,0.2159,10,0.1372,0.12,0.2579,0.8616,0.3202,0,0,72,0.9153,0
48,0.0664,187969,0.0533,14,0.1372,0.1303,0.1041,0.8616,0.3202,0,0,80,0.9153,0
58,0.7364,234481,0.0264,6,0.468,0.0531,0.4152,0.8616,0.6798,0,0,40,0.9153,0
23,0.7364,388811,0.3251,9,0.3235,0.12,0.149,0.8616,0.3202,0,0,40,0.9153,0
30,0.7364,160634,0.0459,11,0.3235,0.1355,0.149,0.8616,0.6798,0,0,40,0.9153,1
42,0.7364,118212,0.0155,5,0.468,0.0531,0.4152,0.8616,0.6798,0,0,40,0.9153,0
24,0.7364,86745,0.165,13,0.3235,0.12,0.027,0.0272,0.3202,0,0,16,0.9153,0
51,0.0408,243631,0.0264,6,0.468,0.1355,0.4152,0.0105,0.6798,0,0,40,0.9153,0
50,0.7364,44728,0.3251,9,0.468,0.066,0.4152,0.8616,0.6798,0,0,40,0.9153,0
33,0.7364,243330,0.3251,9,0.468,0.066,0.4152,0.8616,0.6798,0,0,55,0.9153,0
28,0.7364,266070,0.0175,15,0.3235,0.1303,0.2579,0.8616,0.3202,0,0,50,0.9153,0
32,0.0664,205931,0.3251,9,0.3235,0.12,0.2579,0.092,0.3202,0,0,37,0.9153,0
20,0.7364,151790,0.2159,10,0.3235,0.12,0.149,0.8616,0.3202,0,0,30,0.9153,0
46,0.0408,353012,0.3251,9,0.468,0.0531,0.4152,0.8616,0.6798,0,0,40,0.9153,0
45,0.0664,162187,0.3251,9,0.468,0.0215,0.4152,0.8616,0.6798,0,0,40,0.9153,1
35,0.7364,54595,0.0135,8,0.3235,0.1187,0.2579,0.092,0.3202,0,0,40,0.9153,0
29,0.7364,39388,0.3251,9,0.1372,0.1187,0.2579,0.8616,0.6798,0,0,40,0.9153,0
37,0.7364,152909,0.0459,11,0.468,0.12,0.4152,0.8616,0.6798,7688,0,40,0.9153,1
38,0.0367,141584,0.3251,9,0.1372,0.1187,0.1041,0.8616,0.6798,0,0,55,0.9153,0
35,0.0367,89622,0.2159,10,0.468,0.1187,0.4152,0.8616,0.6798,0,0,50,0.9153,1
63,0.7364,38352,0.3251,9,0.026,0.12,0.1041,0.8616,0.3202,0,0,40,0.9153,0
19,0.7364,216413,0.3251,9,0.1372,0.0322,0.1041,0.8616,0.3202,0,0,55,0.9153,0
41,0.0367,236021,0.165,13,0.468,0.1303,0.4152,0.8616,0.6798,15024,0,40,0.9153,1
23,0.7364,193090,0.2159,10,0.3235,0.12,0.2579,0.8616,0.3202,3674,0,40,0.9153,0
40,0.7364,60594,0.2159,10,0.1372,0.1046,0.1041,0.8616,0.3202,0,0,30,0.9153,0
43,0.7364,169031,0.3251,9,0.468,0.066,0.4152,0.8616,0.6798,0,0,40,0.9153,0
39,0.7364,42044,0.0352,7,0.468,0.0531,0.4152,0.8616,0.6798,0,0,40,0.9153,0
41,0.7364,214242,0.165,13,0.468,0.1303,0.4152,0.8616,0.6798,0,1887,40,0.9153,1
57,0.7364,176079,0.0533,14,0.1372,0.1303,0.2579,0.8616,0.3202,0,0,40,0.9153,0
59,0.0664,130532,0.2159,10,0.026,0.1046,0.2579,0.8616,0.3202,0,0,40,0.0014,0
35,0.0408,349066,0.3251,9,0.1372,0.066,0.149,0.8616,0.6798,0,0,40,0.9153,0
35,0.7364,235485,0.165,13,0.468,0.1358,0.4152,0.8616,0.6798,0,0,40,0.9153,1
46,0.7364,51618,0.3251,9,0.468,0.1046,0.0468,0.8616,0.3202,0,0,40,0.9153,0
