V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,Class
34,0.2117,0.2833,0.5022,0.9846,3043,0.5543,0.1563,0.6451,0.0567,0.0889,670,0.3834,-1,0.8172,0.8173,1
31,0.2155,0.5982,0.3047,0.9846,430,0.5543,0.8437,0.6451,0.0191,0.1517,137,0.0016,-1,0.8172,0.8173,0
46,0.2117,0.5982,0.152,0.9846,1,0.5543,0.1563,0.0645,0.0118,0.1517,270,0.0137,-1,0.8172,0.8173,0
44,0.2155,0.5982,0.3047,0.9846,4119,0.5543,0.1563,0.0645,0.0457,0.0889,1074,0.3834,-1,0.8172,0.8173,1
35,0.2155,0.5982,0.3047,0.9846,-126,0.4457,0.8437,0.6451,0.0186,0.1409,82,0.2774,-1,0.8172,0.8173,0
30,0.1693,0.5982,0.5022,0.9846,-287,0.5543,0.8437,0.6451,0.0411,0.1517,244,0.1245,-1,0.8172,0.8173,0
37,0.1693,0.5982,0.5022,0.9846,1142,0.5543,0.8437,0.6451,0.0433,0.1517,309,0.2774,-1,0.8172,0.8173,0
42,0.2155,0.5982,0.3047,0.9846,72,0.5543,0.8437,0.6451,0.0567,0.0651,124,0.2774,348,0.0252,0.1108,0
33,0.0898,0.5982,0.5022,0.9846,-52,0.5543,0.8437,0.6451,0.0516,0.3089,278,0.3834,-1,0.8172,0.8173,0
50,0.0276,0.5982,0.152,0.9846,238,0.4457,0.8437,0.6451,0.0266,0.1409,968,0.0359,-1,0.8172,0.8173,0
41,0.1141,0.1185,0.5022,0.9846,261,0.5543,0.8437,0.6451,0.0379,0.1517,797,0.0023,-1,0.8172,0.8173,0
41,0.1141,0.5982,0.5022,0.9846,8238,0.5543,0.1563,0.2904,0.0337,0.3089,124,0.0814,-1,0.8172,0.8173,0
45,0.1141,0.5982,0.152,0.9846,-407,0.5543,0.1563,0.6451,0.0379,0.0305,503,0.2774,224,0.0002,0.038,0
30,0.1693,0.2833,0.5022,0.9846,3,0.4457,0.8437,0.6451,0.0396,0.1409,21,0.0314,-1,0.8172,0.8173,0
53,0.2155,0.5982,0.3047,0.9846,1624,0.4457,0.8437,0.6451,0.0338,0.0889,166,0.1245,97,0.0033,0.0339,1
29,0.021,0.2833,0.3047,0.9846,80,0.5543,0.8437,0.6451,0.0368,0.3089,15,0.0359,361,0.0623,0.1108,0
37,0.2155,0.5982,0.3047,0.9846,-9,0.4457,0.8437,0.6451,0.0379,0.1409,168,0.2774,-1,0.8172,0.8173,0
35,0.0898,0.5982,0.5022,0.9846,0,0.4457,0.8437,0.2904,0.0354,0.1128,115,0.0814,-1,0.8172,0.8173,0
59,0.2117,0.5982,0.152,0.9846,-91,0.5543,0.8437,0.6451,0.0348,0.3089,239,0.3834,369,0.0102,0.1108,0
39,0.2117,0.5982,0.152,0.9846,3324,0.4457,0.8437,0.6451,0.0354,0.1517,108,0.3834,-1,0.8172,0.8173,0
51,0.1141,0.5982,0.5022,0.9846,42,0.5543,0.8437,0.6451,0.0348,0.3089,80,0.2774,-1,0.8172,0.8173,0
34,0.2155,0.2833,0.3047,0.9846,2159,0.4457,0.8437,0.2904,0.0516,0.0584,386,0.3834,-1,0.8172,0.8173,1
33,0.2117,0.2833,0.3047,0.9846,350,0.5543,0.8437,0.2904,0.01,0.1128,137,0.0359,-1,0.8172,0.8173,0
52,0.2117,0.1185,0.152,0.9846,3990,0.4457,0.8437,0.6451,0.0389,0.0889,1548,0.3834,153,0.0623,0.038,0
30,0.2155,0.2833,0.3047,0.9846,1761,0.5543,0.8437,0.6451,0.0368,0.3089,229,0.2774,294,0.0623,0.038,0
42,0.2117,0.5982,0.152,0.9846,784,0.4457,0.8437,0.6451,0.0396,0.0651,428,0.1245,-1,0.8172,0.8173,0
80,0.0492,0.5982,0.5022,0.9846,2354,0.4457,0.8437,0.0645,0.0327,0.1409,199,0.2774,181,0.0252,0.0339,0
25,0.021,0.2833,0.0411,0.9846,722,0.4457,0.8437,0.0645,0.0457,0.0651,623,0.2774,-1,0.8172,0.8173,1
41,0.0318,0.5982,0.5022,0.9846,713,0.5543,0.8437,0.2904,0.0389,0.3089,78,0.3834,-1,0.8172,0.8173,0
35,0.2117,0.2833,0.152,0.9846,-631,0.5543,0.8437,0.6451,0.0396,0.1517,124,0.1245,-1,0.8172,0.8173,0
52,0.2117,0.5982,0.5022,0.9846,8180,0.5543,0.8437,0.6451,0.0348,0.0651,81,0.3834,144,0.0623,0.1108,0
37,0.2117,0.5982,0.5022,0.9846,949,0.5543,0.8437,0.6451,0.0368,0.3089,302,0.3834,-1,0.8172,0.8173,0
54,0.0276,0.1185,0.5022,0.9846,1327,0.4457,0.8437,0.2904,0.0445,0.1128,115,0.2774,-1,0.8172,0.8173,0
36,0.2117,0.2833,0.5022,0.9846,767,0.5543,0.8437,0.6451,0.0445,0.3089,62,0.3834,355,0.0471,0.038,0
26,0.0318,0.2833,0.5022,0.9846,166,0.5543,0.8437,0.6451,0.03,0.1517,83,0.2774,-1,0.8172,0.8173,0
41,0.0898,0.2833,0.152,0.9846,5907,0.5543,0.8437,0.6451,0.0401,0.3089,198,0.3834,167,0.0102,0.1108,0
52,0.1693,0.5982,0.5022,0.9846,989,0.4457,0.8437,0.6451,0.0338,0.1409,356,0.3834,-1,0.8172,0.8173,0
44,0.0898,0.5982,0.5022,0.9846,382,0.4457,0.8437,0.2904,0.0445,0.1128,1167,0.3834,-1,0.8172,0.8173,0
48,0.2117,0.2833,0.5022,0.9846,339,0.4457,0.1563,0.0645,0.0411,0.1517,123,0.0814,-1,0.8172,0.8173,0
45,0.2117,0.5982,0.0411,0.9846,-72,0.5543,0.8437,0.6451,0.0338,0.3089,306,0.3834,-1,0.8172,0.8173,0
53,0.1693,0.5982,0.5022,0.9846,529,0.5543,0.8437,0.6451,0.0396,0.0305,558,0.3834,-1,0.8172,0.8173,0
56,0.0318,0.1185,0.152,0.9846,97,0.4457,0.1563,0.0645,0.0433,0.0889,215,0.3834,-1,0.8172,0.8173,0
48,0.1141,0.2833,0.5022,0.9846,3531,0.5543,0.8437,0.6451,0.0567,0.0651,81,0.2774,287,0.0053,0.1108,0
26,0.2117,0.2833,0.5022,0.9846,5829,0.4457,0.8437,0.6451,0.02,0.1517,41,0.2774,-1,0.8172,0.8173,0
51,0.2117,0.5982,0.152,0.9846,2995,0.5543,0.8437,0.2904,0.0338,0.1128,93,0.2774,-1,0.8172,0.8173,0
25,0.2117,0.2833,0.5022,0.9846,158,0.5543,0.1563,0.6451,0.03,0.1517,231,0.2774,-1,0.8172,0.8173,0
54,0.1693,0.5982,0.5022,0.9846,0,0.4457,0.8437,0.6451,0.0419,0.0889,464,0.0359,192,0.0033,0.038,1
42,0.2117,0.2833,0.152,0.9846,1628,0.5543,0.8437,0.6451,0.0445,0.0584,119,0.3834,195,0.0033,0.0339,0
48,0.0307,0.5982,0.5022,0.9846,0,0.4457,0.8437,0.6451,0.0516,0.1409,195,0.1245,-1,0.8172,0.8173,0
28,0.2155,0.2833,0.3047,0.9846,390,0.4457,0.8437,0.6451,0.0379,0.0132,845,0.3834,232,0.0162,0.0339,1
55,0.0492,0.5982,0.5022,0.9846,1279,0.5543,0.8437,0.6451,0.0348,0.3089,446,0.1245,357,0.0033,0.038,0
32,0.2117,0.5982,0.5022,0.9846,1484,0.5543,0.8437,0.2904,0.0337,0.3089,363,0.0137,-1,0.8172,0.8173,0
48,0.2117,0.2833,0.5022,0.9846,312,0.5543,0.1563,0.6451,0.0237,0.0584,369,0.2774,-1,0.8172,0.8173,0
61,0.0492,0.5982,0.5022,0.9846,1058,0.4457,0.8437,0.6451,0.0266,0.0651,159,0.1245,-1,0.8172,0.8173,1
38,0.0898,0.5982,0.152,0.9846,0,0.5543,0.1563,0.6451,0.0401,0.3089,127,0.3834,171,0.0471,0.038,0
33,0.1693,0.2833,0.5022,0.9846,116,0.4457,0.1563,0.6451,0.0327,0.1409,307,0.3834,-1,0.8172,0.8173,0
61,0.2155,0.5982,0.3047,0.9846,3371,0.4457,0.8437,0.6451,0.0396,0.0132,299,0.2774,-1,0.8172,0.8173,1
36,0.2155,0.5982,0.3047,0.9846,618,0.4457,0.8437,0.6451,0.0237,0.0584,280,0.2774,-1,0.8172,0.8173,0
27,0.2155,0.5982,0.3047,0.9846,1918,0.4457,0.8437,0.6451,0.0354,0.0584,61,0.3834,-1,0.8172,0.8173,0
46,0.2155,0.5982,0.3047,0.9846,4301,0.5543,0.1563,0.6451,0.0516,0.0889,50,0.3834,183,0.0471,0.1108,0
34,0.1693,0.5982,0.0411,0.9846,4053,0.5543,0.8437,0.2904,0.02,0.3089,123,0.2774,-1,0.8172,0.8173,0
61,0.0492,0.5982,0.5022,0.9846,569,0.4457,0.8437,0.6451,0.0327,0.1409,219,0.3834,-1,0.8172,0.8173,1
49,0.1141,0.5982,0.5022,0.9846,2062,0.4457,0.8437,0.2904,0.0337,0.1128,132,0.0814,-1,0.8172,0.8173,0
30,0.1141,0.1185,0.5022,0.9846,1320,0.5543,0.1563,0.6451,0.0445,0.3089,122,0.1245,362,0.0623,0.1108,0
30,0.2155,0.2833,0.3047,0.9846,1268,0.4457,0.8437,0.6451,0.03,0.1517,73,0.0814,-1,0.8172,0.8173,0
51,0.0492,0.5982,0.5022,0.9846,509,0.5543,0.8437,0.6451,0.0368,0.1517,121,0.0814,-1,0.8172,0.8173,0
73,0.0492,0.5982,0.5022,0.9846,2850,0.4457,0.8437,0.6451,0.0433,0.3089,157,0.2774,28,0.0102,0.1108,0
40,0.1693,0.5982,0.5022,0.9846,192,0.4457,0.8437,0.6451,0.0401,0.1409,266,0.2774,-1,0.8172,0.8173,0
32,0.2155,0.5982,0.3047,0.9846,-55,0.5543,0.8437,0.6451,0.0259,0.1409,107,0.0814,-1,0.8172,0.8173,0
48,0.2117,0.5982,0.152,0.9846,680,0.5543,0.8437,0.2904,0.0368,0.3089,387,0.0814,-1,0.8172,0.8173,0
33,0.2155,0.2833,0.3047,0.9846,1410,0.5543,0.8437,0.6451,0.0445,0.0584,8,0.3834,254,0.0102,0.1108,0
50,0.0276,0.1185,0.5022,0.9846,0,0.4457,0.8437,0.0645,0.0348,0.1409,43,0.3834,105,0.0471,0.1108,0
54,0.0276,0.5982,0.5022,0.9846,922,0.4457,0.8437,0.0645,0.0396,0.0305,123,0.2774,-1,0.8172,0.8173,0
33,0.1141,0.5982,0.5022,0.9846,1114,0.5543,0.8437,0.6451,0.0411,0.1517,250,0.1245,-1,0.8172,0.8173,0
37,0.2155,0.2833,0.5022,0.9846,655,0.4457,0.1563,0.6451,0.0327,0.0584,258,0.0314,-1,0.8172,0.8173,0
49,0.0318,0.5982,0.5022,0.9846,1,0.5543,0.8437,0.2904,0.0419,0.3089,260,0.1245,-1,0.8172,0.8173,0
32,0.0276,0.5982,0.3047,0.9846,10,0.5543,0.8437,0.2904,0.0253,0.1128,658,0.2774,-1,0.8172,0.8173,0
27,0.1141,0.2833,0.5022,0.9846,827,0.5543,0.8437,0.6451,0.0327,0.1128,73,0.3834,107,0.0623,0.1108,0
27,0.2117,0.2833,0.5022,0.9846,535,0.4457,0.8437,0.6451,0.03,0.0889,183,0.3834,94,0.0623,0.0339,1
45,0.2117,0.5982,0.152,0.9846,487,0.5543,0.8437,0.6451,0.0389,0.1409,110,0.0814,-1,0.8172,0.8173,0
47,0.1693,0.1185,0.5022,0.9846,2836,0.4457,0.1563,0.6451,0.0411,0.1409,10,0.2774,-1,0.8172,0.8173,0
64,0.2155,0.5982,0.3047,0.9846,679,0.4457,0.8437,0.0645,0.0186,0.0651,135,0.1245,-1,0.8172,0.8173,0
45,0.2117,0.2833,0.5022,0.9846,0,0.5543,0.8437,0.6451,0.03,0.015,283,0.3834,165,0.0252,0.1108,0
33,0.2117,0.1185,0.5022,0.9846,865,0.5543,0.8437,0.6451,0.0516,0.3089,158,0.2774,-1,0.8172,0.8173,0
33,0.2117,0.5982,0.5022,0.9846,3514,0.5543,0.8437,0.6451,0.0567,0.0889,214,0.2774,184,0.0471,0.1108,0
49,0.2117,0.1185,0.152,0.9846,380,0.5543,0.8437,0.2904,0.0411,0.3089,349,0.2774,-1,0.8172,0.8173,0
53,0.2117,0.5982,0.5022,0.9846,248,0.5543,0.8437,0.0645,0.0338,0.3089,193,0.2774,-1,0.8172,0.8173,0
47,0.0898,0.2833,0.5022,0.9846,591,0.4457,0.8437,0.6451,0.0379,0.1517,397,0.3834,-1,0.8172,0.8173,0
36,0.0898,0.5982,0.5022,0.9846,380,0.5543,0.8437,0.2904,0.0567,0.3089,26,0.3834,-1,0.8172,0.8173,0
38,0.1693,0.5982,0.5022,0.9846,175,0.5543,0.8437,0.2904,0.0337,0.3089,264,0.3834,-1,0.8172,0.8173,0
59,0.2117,0.5982,0.5022,0.9846,410,0.5543,0.8437,0.6451,0.0253,0.0584,136,0.3834,-1,0.8172,0.8173,0
33,0.2155,0.2833,0.3047,0.9846,3770,0.4457,0.8437,0.6451,0.0396,0.0305,757,0.2774,-1,0.8172,0.8173,0
46,0.1141,0.1185,0.5022,0.9846,1342,0.5543,0.8437,0.6451,0.0327,0.0584,135,0.3834,-1,0.8172,0.8173,0
54,0.2117,0.2833,0.152,0.9846,-119,0.5543,0.8437,0.6451,0.0348,0.3089,261,0.3834,-1,0.8172,0.8173,0
51,0.0898,0.5982,0.5022,0.9846,53,0.5543,0.8437,0.2904,0.0259,0.3089,140,0.2774,-1,0.8172,0.8173,0
52,0.2155,0.5982,0.3047,0.9846,732,0.4457,0.8437,0.0645,0.0327,0.0584,48,0.3834,-1,0.8172,0.8173,0
43,0.2155,0.1185,0.3047,0.9846,3327,0.4457,0.8437,0.0645,0.0396,0.1409,146,0.0007,-1,0.8172,0.8173,0
55,0.1693,0.5982,0.5022,0.9846,77,0.5543,0.8437,0.2904,0.02,0.1128,364,0.2774,-1,0.8172,0.8173,0
45,0.2117,0.5982,0.152,0.9846,85,0.5543,0.8437,0.2904,0.0423,0.3089,162,0.3834,-1,0.8172,0.8173,0
38,0.1141,0.5982,0.5022,0.9846,384,0.4457,0.8437,0.6451,0.0237,0.0584,387,0.3834,-1,0.8172,0.8173,0
27,0.1141,0.2833,0.3047,0.9846,689,0.4457,0.8437,0.6451,0.0259,0.0305,98,0.3834,307,0.0623,0.1108,0
64,0.0492,0.5982,0.5022,0.9846,571,0.5543,0.8437,0.6451,0.0567,0.0651,1422,0.2774,-1,0.8172,0.8173,1
33,0.2117,0.2833,0.5022,0.9846,-14,0.5543,0.8437,0.6451,0.0411,0.3089,223,0.2774,-1,0.8172,0.8173,0
37,0.0898,0.2833,0.5022,0.9846,1050,0.5543,0.8437,0.6451,0.0237,0.0584,586,0.1245,-1,0.8172,0.8173,0
38,0.0334,0.1185,0.3047,0.9846,504,0.5543,0.8437,0.2904,0.0259,0.3089,68,0.1245,-1,0.8172,0.8173,0
54,0.2155,0.5982,0.3047,0.9846,3,0.4457,0.1563,0.6451,0.0423,0.1517,443,0.3834,-1,0.8172,0.8173,0
26,0.2117,0.5982,0.5022,0.9846,246,0.5543,0.8437,0.2904,0.03,0.3089,1143,0.1245,-1,0.8172,0.8173,1
31,0.1693,0.2833,0.3047,0.9846,-241,0.5543,0.8437,0.6451,0.0516,0.3089,333,0.2774,355,0.0623,0.1108,0
51,0.1141,0.1185,0.5022,0.9846,74,0.5543,0.8437,0.6451,0.0423,0.3089,74,0.2774,287,0.0471,0.1108,0
27,0.1141,0.2833,0.5022,0.9846,464,0.4457,0.8437,0.6451,0.0118,0.011,103,0.3834,-1,0.8172,0.8173,0
57,0.0307,0.1185,0.5022,0.9846,79,0.5543,0.8437,0.2904,0.007,0.011,60,0.3834,592,0.0471,0.1108,0
35,0.0898,0.5982,0.5022,0.9846,17,0.5543,0.8437,0.6451,0.0327,0.3089,110,0.0814,-1,0.8172,0.8173,0
52,0.2155,0.5982,0.3047,0.9846,7192,0.4457,0.8437,0.6451,0.0327,0.1409,1486,0.3834,-1,0.8172,0.8173,1
39,0.2155,0.5982,0.5022,0.9846,11835,0.5543,0.8437,0.6451,0.0338,0.1409,744,0.2774,-1,0.8172,0.8173,1
29,0.021,0.5982,0.3047,0.9846,149,0.5543,0.8437,0.2904,0.0259,0.3089,367,0.0814,-1,0.8172,0.8173,0
61,0.0492,0.5982,0.5022,0.9846,77,0.4457,0.8437,0.6451,0.0419,0.1409,455,0.0814,-1,0.8172,0.8173,1
28,0.0334,0.5982,0.5022,0.9846,422,0.5543,0.8437,0.2904,0.0389,0.3089,394,0.2774,-1,0.8172,0.8173,0
35,0.2117,0.5982,0.152,0.9846,2205,0.5543,0.8437,0.2904,0.0337,0.3089,199,0.1245,-1,0.8172,0.8173,0
57,0.2155,0.5982,0.3047,0.9846,1357,0.5543,0.1563,0.6451,0.0516,0.0889,97,0.2774,-1,0.8172,0.8173,0
41,0.0898,0.5982,0.152,0.9846,4903,0.5543,0.8437,0.6451,0.0516,0.3089,155,0.3834,180,0.0471,0.1108,0
26,0.1141,0.5982,0.5022,0.9846,3160,0.5543,0.8437,0.2904,0.0266,0.3089,154,0.3834,-1,0.8172,0.8173,0
34,0.1141,0.2833,0.5022,0.9846,88,0.5543,0.8437,0.2904,0.0266,0.3089,169,0.2774,-1,0.8172,0.8173,0
51,0.2155,0.5982,0.152,0.9846,108,0.4457,0.8437,0.6451,0.0516,0.0889,169,0.2774,-1,0.8172,0.8173,0
42,0.2155,0.5982,0.3047,0.9846,7,0.4457,0.8437,0.6451,0.0567,0.1409,582,0.0137,-1,0.8172,0.8173,0
28,0.1141,0.2833,0.5022,0.9846,305,0.5543,0.8437,0.0645,0.0516,0.1517,277,0.3834,-1,0.8172,0.8173,0
32,0.1141,0.1185,0.5022,0.9846,410,0.5543,0.8437,0.6451,0.0411,0.0651,129,0.3834,-1,0.8172,0.8173,0
40,0.1693,0.2833,0.3047,0.9846,431,0.4457,0.8437,0.6451,0.0401,0.1517,180,0.2774,-1,0.8172,0.8173,1
41,0.0276,0.5982,0.3047,0.9846,783,0.5543,0.8437,0.2904,0.0337,0.3089,130,0.2774,-1,0.8172,0.8173,0
36,0.1693,0.5982,0.5022,0.9846,-342,0.5543,0.8437,0.6451,0.0396,0.1517,170,0.1245,-1,0.8172,0.8173,0
38,0.2117,0.5982,0.152,0.9846,8637,0.5543,0.8437,0.2904,0.0338,0.1128,119,0.3834,-1,0.8172,0.8173,0
29,0.2117,0.2833,0.5022,0.9846,908,0.5543,0.8437,0.2904,0.0567,0.1128,1663,0.3834,-1,0.8172,0.8173,1
37,0.2117,0.5982,0.0411,0.9846,0,0.5543,0.8437,0.6451,0.0457,0.0889,184,0.3834,-1,0.8172,0.8173,0
39,0.0307,0.1185,0.5022,0.9846,507,0.5543,0.8437,0.2904,0.0372,0.3089,150,0.0137,-1,0.8172,0.8173,0
36,0.2155,0.2833,0.3047,0.9846,671,0.5543,0.8437,0.6451,0.007,0.0132,161,0.3834,457,0.0471,0.1108,0
50,0.0898,0.5982,0.0411,0.9846,1688,0.4457,0.8437,0.0645,0.0379,0.1517,156,0.2774,-1,0.8172,0.8173,0
57,0.0492,0.1185,0.152,0.9846,515,0.5543,0.8437,0.2904,0.0348,0.3089,288,0.2774,-1,0.8172,0.8173,0
35,0.1141,0.5982,0.5022,0.9846,725,0.5543,0.8437,0.6451,0.0118,0.1517,402,0.3834,-1,0.8172,0.8173,0
31,0.1693,0.2833,0.3047,0.9846,7005,0.4457,0.8437,0.6451,0.0259,0.1409,171,0.0814,-1,0.8172,0.8173,0
40,0.2117,0.5982,0.152,0.9846,303,0.4457,0.8437,0.2904,0.0337,0.3089,104,0.0314,-1,0.8172,0.8173,0
34,0.2155,0.5982,0.3047,0.9846,5878,0.4457,0.8437,0.6451,0.0379,0.0305,159,0.0137,98,0.0252,0.0339,0
51,0.0276,0.5982,0.5022,0.9846,1270,0.4457,0.8437,0.6451,0.0379,0.0305,208,0.1245,-1,0.8172,0.8173,0
37,0.2155,0.5982,0.3047,0.9846,1125,0.5543,0.8437,0.2904,0.0237,0.1128,301,0.3834,-1,0.8172,0.8173,0
37,0.1141,0.5982,0.5022,0.9846,1193,0.4457,0.8437,0.6451,0.0372,0.3089,396,0.2774,-1,0.8172,0.8173,0
50,0.2117,0.5982,0.152,0.9846,-141,0.5543,0.8437,0.2904,0.0567,0.1128,61,0.2774,-1,0.8172,0.8173,0
33,0.1141,0.2833,0.5022,0.9846,206,0.4457,0.8437,0.0645,0.0348,0.0889,168,0.3834,-1,0.8172,0.8173,0
42,0.0334,0.5982,0.5022,0.9846,324,0.5543,0.8437,0.6451,0.0368,0.1517,528,0.1245,-1,0.8172,0.8173,0
31,0.2155,0.2833,0.3047,0.9846,363,0.4457,0.8437,0.6451,0.0348,0.1409,94,0.2774,-1,0.8172,0.8173,0
23,0.0898,0.2833,0.5022,0.9846,250,0.5543,0.8437,0.6451,0.0516,0.3089,222,0.3834,-1,0.8172,0.8173,0
45,0.2155,0.5982,0.152,0.9846,4758,0.5543,0.8437,0.6451,0.0445,0.3089,632,0.0359,287,0.0053,0.0339,0
36,0.2155,0.5982,0.3047,0.9846,4359,0.4457,0.8437,0.6451,0.014,0.1517,74,0.0314,-1,0.8172,0.8173,0
49,0.0334,0.5982,0.5022,0.9846,273,0.4457,0.8437,0.6451,0.02,0.1517,58,0.3834,-1,0.8172,0.8173,0
44,0.0307,0.5982,0.5022,0.9846,0,0.5543,0.8437,0.6451,0.0253,0.0584,699,0.3834,272,0.0623,0.1108,1
25,0.0898,0.5982,0.5022,0.9846,10,0.5543,0.8437,0.6451,0.0401,0.3089,51,0.3834,294,0.0623,0.1108,0
36,0.2155,0.1185,0.3047,0.9846,668,0.5543,0.8437,0.6451,0.0445,0.3089,623,0.3834,-1,0.8172,0.8173,0
24,0.021,0.2833,0.5022,0.9846,228,0.4457,0.8437,0.6451,0.0253,0.1128,154,0.3834,-1,0.8172,0.8173,0
42,0.2117,0.5982,0.152,0.9846,244,0.5543,0.8437,0.6451,0.03,0.0651,403,0.3834,-1,0.8172,0.8173,0
47,0.2155,0.2833,0.3047,0.9846,0,0.4457,0.8437,0.2904,0.0338,0.1128,58,0.1245,-1,0.8172,0.8173,0
34,0.2155,0.5982,0.5022,0.9846,-294,0.5543,0.8437,0.2904,0.0266,0.3089,532,0.2774,-1,0.8172,0.8173,0
30,0.2155,0.5982,0.3047,0.9846,1476,0.5543,0.1563,0.2904,0.0237,0.1128,199,0.0814,-1,0.8172,0.8173,0
38,0.2117,0.5982,0.5022,0.9846,422,0.5543,0.8437,0.6451,0.0338,0.3089,286,0.1245,-1,0.8172,0.8173,0
40,0.0276,0.5982,0.152,0.9846,34,0.4457,0.8437,0.6451,0.0191,0.1409,115,0.0814,-1,0.8172,0.8173,0
34,0.2155,0.2833,0.3047,0.9846,2187,0.5543,0.8437,0.6451,0.0327,0.3089,26,0.0359,-1,0.8172,0.8173,0
47,0.1693,0.5982,0.5022,0.9846,0,0.4457,0.8437,0.6451,0.0389,0.1409,203,0.2774,-1,0.8172,0.8173,0
35,0.1693,0.2833,0.5022,0.9846,920,0.5543,0.8437,0.6451,0.0338,0.1409,159,0.2774,286,0.0053,0.1108,0
46,0.0334,0.5982,0.3047,0.9846,120,0.4457,0.8437,0.2904,0.0433,0.1128,171,0.0814,-1,0.8172,0.8173,0
29,0.1141,0.2833,0.5022,0.9846,873,0.4457,0.8437,0.6451,0.0445,0.011,41,0.2774,-1,0.8172,0.8173,0
38,0.1141,0.2833,0.5022,0.9846,648,0.5543,0.8437,0.6451,0.0419,0.0584,101,0.2774,-1,0.8172,0.8173,0
45,0.2155,0.1185,0.3047,0.9846,854,0.4457,0.1563,0.6451,0.0423,0.1517,730,0.3834,-1,0.8172,0.8173,1
50,0.2155,0.5982,0.3047,0.9846,230,0.4457,0.1563,0.6451,0.0457,0.1517,149,0.2774,-1,0.8172,0.8173,0
44,0.0276,0.5982,0.152,0.9846,882,0.4457,0.8437,0.0645,0.0411,0.1409,187,0.0814,-1,0.8172,0.8173,0
51,0.0307,0.5982,0.5022,0.9846,17418,0.5543,0.8437,0.0645,0.0337,0.0305,237,0.2774,-1,0.8172,0.8173,0
26,0.0898,0.5982,0.5022,0.9846,199,0.4457,0.8437,0.6451,0.01,0.1517,139,0.0314,-1,0.8172,0.8173,0
48,0.2155,0.5982,0.3047,0.9846,7825,0.4457,0.8437,0.0645,0.0457,0.0889,77,0.0359,-1,0.8172,0.8173,0
37,0.1693,0.2833,0.5022,0.9846,18,0.4457,0.8437,0.2904,0.0372,0.1128,361,0.2774,-1,0.8172,0.8173,0
30,0.2155,0.2833,0.3047,0.9846,4,0.4457,0.8437,0.6451,0.0266,0.1409,51,0.1245,-1,0.8172,0.8173,0
56,0.1693,0.1185,0.3047,0.9846,401,0.5543,0.8437,0.0645,0.0567,0.0889,26,0.3834,-1,0.8172,0.8173,0
44,0.2155,0.1185,0.3047,0.9846,3321,0.4457,0.8437,0.6451,0.0348,0.1409,73,0.1245,-1,0.8172,0.8173,0
32,0.2117,0.5982,0.152,0.9846,289,0.5543,0.8437,0.2904,0.0423,0.3089,23,0.0814,-1,0.8172,0.8173,0
50,0.0334,0.5982,0.3047,0.9846,6825,0.4457,0.8437,0.6451,0.0457,0.0889,24,0.0073,-1,0.8172,0.8173,0
47,0.0276,0.1185,0.5022,0.9846,80,0.4457,0.8437,0.6451,0.0389,0.1409,196,0.2774,-1,0.8172,0.8173,0
54,0.1693,0.5982,0.5022,0.9846,89,0.5543,0.8437,0.6451,0.0118,0.1517,140,0.1245,-1,0.8172,0.8173,0
54,0.2117,0.5982,0.152,0.9846,1849,0.4457,0.8437,0.6451,0.0372,0.1409,127,0.0814,-1,0.8172,0.8173,0
53,0.2117,0.5982,0.152,0.9846,256,0.5543,0.8437,0.2904,0.0253,0.1128,202,0.3834,-1,0.8172,0.8173,0
34,0.0898,0.2833,0.5022,0.9846,544,0.5543,0.8437,0.2904,0.0266,0.3089,257,0.2774,-1,0.8172,0.8173,0
56,0.2117,0.1185,0.5022,0.9846,934,0.4457,0.8437,0.6451,0.0379,0.1517,375,0.2774,-1,0.8172,0.8173,0
40,0.1141,0.2833,0.5022,0.9846,576,0.5543,0.1563,0.6451,0.0567,0.0651,114,0.1245,-1,0.8172,0.8173,0
36,0.0898,0.1185,0.5022,0.9846,543,0.5543,0.8437,0.6451,0.0433,0.0651,101,0.3834,269,0.0471,0.1108,0
32,0.2117,0.5982,0.5022,0.9846,316,0.5543,0.8437,0.6451,0.0354,0.0584,14,0.0814,-1,0.8172,0.8173,0
45,0.2155,0.5982,0.3047,0.9846,1847,0.4457,0.8437,0.2904,0.03,0.1128,77,0.0359,-1,0.8172,0.8173,0
34,0.1693,0.5982,0.3047,0.9846,0,0.5543,0.8437,0.2904,0.0567,0.3089,185,0.0032,-1,0.8172,0.8173,0
49,0.0898,0.2833,0.5022,0.9846,5028,0.5543,0.8437,0.2904,0.0372,0.3089,891,0.3834,-1,0.8172,0.8173,0
30,0.1693,0.2833,0.3047,0.9846,1289,0.5543,0.8437,0.2904,0.0457,0.3089,1697,0.2774,-1,0.8172,0.8173,1
34,0.2117,0.2833,0.5022,0.9846,213,0.5543,0.8437,0.6451,0.0338,0.3089,47,0.3834,343,0.0471,0.1108,0
38,0.2155,0.2833,0.3047,0.9846,0,0.4457,0.8437,0.6451,0.01,0.1517,164,0.3834,-1,0.8172,0.8173,0
47,0.1693,0.1185,0.5022,0.9846,157,0.5543,0.8437,0.6451,0.0191,0.1409,163,0.0123,-1,0.8172,0.8173,0
47,0.1693,0.5982,0.5022,0.9846,644,0.4457,0.8437,0.0645,0.0396,0.0305,54,0.1245,160,0.0012,0.1108,0
