V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,Class
32,4,1,2,0,169,0,1,0,12,1,119,11,-1,0,3,0
50,4,1,2,0,85,0,1,0,0,6,141,0,-1,0,3,0
47,5,1,1,0,2383,0,0,2,30,6,529,0,-1,0,3,0
47,1,1,1,0,665,0,0,0,9,1,885,22,-1,0,3,0
36,10,2,2,0,953,1,0,0,14,8,169,0,94,12,1,0
34,7,2,1,0,4062,1,1,0,6,8,29,0,-1,0,3,0
37,1,2,1,0,0,0,0,0,10,9,228,22,-1,0,3,0
46,1,1,1,0,0,1,0,2,18,8,208,11,-1,0,3,0
47,0,1,1,0,1934,0,1,0,5,8,225,0,364,1,0,0
48,9,1,2,0,1036,1,1,1,8,9,71,11,-1,0,3,0
42,1,1,0,0,480,1,0,2,27,6,288,3,-1,0,3,0
50,1,0,0,0,-677,0,0,0,1,5,387,0,-1,0,3,0
41,4,1,1,0,3018,1,0,0,8,9,536,11,-1,0,3,0
36,1,1,1,0,462,0,0,0,24,5,474,11,-1,0,3,0
45,1,1,0,0,1558,1,0,0,27,8,179,0,-1,0,3,0
33,9,2,2,0,3255,0,0,1,5,1,214,29,-1,0,3,0
46,1,1,1,0,130,1,0,0,5,8,106,0,349,1,0,0
40,2,1,2,0,121,1,0,0,14,5,80,0,-1,0,3,0
60,4,1,1,0,130,0,0,2,27,6,151,0,-1,0,3,0
38,9,1,1,0,2220,0,0,0,28,5,87,11,-1,0,3,0
24,1,2,1,0,525,1,0,0,7,0,253,0,332,1,0,0
41,1,0,0,0,1563,1,0,2,6,8,112,0,-1,0,3,0
29,1,0,3,0,101,1,0,0,9,8,295,11,355,25,0,0
40,4,0,2,0,96,1,0,0,17,5,188,5,-1,0,3,0
36,4,1,2,0,918,0,0,0,20,1,58,34,-1,0,3,0
37,10,0,1,0,57,1,0,0,20,4,99,0,-1,0,3,0
36,1,1,0,0,49,1,0,0,6,8,232,11,365,26,1,0
33,1,2,1,0,15341,0,0,0,12,0,335,0,334,23,0,0
68,5,1,1,0,1316,0,0,1,25,7,92,30,-1,0,3,0
47,3,1,0,0,823,0,0,2,10,6,191,22,-1,0,3,0
59,5,0,2,0,381,1,0,2,29,8,422,29,-1,0,3,0
29,7,2,3,0,196,0,0,0,23,4,726,11,-1,0,3,1
53,4,0,0,0,255,0,0,0,10,9,126,0,-1,0,3,0
65,5,1,0,0,1343,0,0,1,11,3,468,11,-1,0,3,0
25,6,2,3,0,1179,0,0,0,16,8,131,11,95,26,0,0
52,5,1,0,0,537,0,0,2,30,6,85,0,-1,0,3,0
50,0,2,1,0,26,0,1,1,16,5,179,29,-1,0,3,0
46,4,1,2,0,4,0,0,0,29,1,1206,29,-1,0,3,1
43,0,1,1,0,214,1,0,1,8,0,421,11,324,17,0,0
41,4,1,1,0,3096,1,0,0,16,5,273,32,-1,0,3,0
26,9,2,1,0,124,1,0,2,3,8,57,34,-1,0,3,0
55,3,1,1,0,5,0,0,0,2,5,269,11,-1,0,3,0
56,5,1,1,0,415,0,0,0,14,1,158,11,-1,0,3,0
18,8,2,3,0,108,0,0,0,30,3,92,0,183,1,2,1
41,4,1,2,0,27696,0,0,0,3,3,138,11,184,23,2,1
48,4,1,0,0,606,0,0,0,26,7,77,32,-1,0,3,0
54,6,1,2,0,1510,0,0,1,26,6,800,11,-1,0,3,0
57,4,1,0,0,6900,0,0,0,13,0,159,11,-1,0,3,0
50,11,2,3,0,490,0,0,2,3,6,189,0,-1,0,3,0
45,11,1,2,0,8564,0,0,0,17,1,53,0,-1,0,3,0
39,1,1,2,0,597,0,0,0,7,5,686,32,-1,0,3,1
43,1,1,0,0,778,1,1,2,6,8,284,30,-1,0,3,0
56,4,1,2,0,15520,0,0,0,9,9,420,0,-1,0,3,0
50,0,1,1,0,10250,1,0,0,28,2,254,22,385,12,1,1
51,11,2,3,0,0,0,0,2,26,6,409,0,-1,0,3,0
40,4,1,2,0,60,0,0,2,7,6,172,32,-1,0,3,0
40,7,2,1,0,573,1,0,0,5,8,329,0,-1,0,3,0
39,9,2,2,0,4660,0,0,2,23,8,53,11,-1,0,3,0
36,4,2,2,0,243,1,0,0,28,8,160,11,360,23,0,0
35,6,1,1,0,670,0,0,0,30,5,378,0,-1,0,3,0
40,4,1,2,0,198,1,0,0,9,8,214,30,364,31,0,0
50,4,0,2,0,318,1,0,2,7,8,788,11,-1,0,3,0
54,4,1,0,0,338,1,0,1,9,5,99,30,-1,0,3,0
29,4,1,2,0,1441,1,0,0,25,3,80,11,-1,0,3,1
35,1,1,0,0,443,1,0,0,8,0,185,11,316,23,1,0
38,1,1,1,0,376,1,0,2,28,8,1521,0,-1,0,3,0
39,0,0,1,0,32,0,1,2,12,6,8,1,-1,0,3,0
48,1,1,1,0,1230,1,0,0,4,8,328,11,182,23,2,1
39,9,1,1,0,61,0,0,0,10,1,339,11,-1,0,3,0
32,8,1,1,0,1694,1,0,0,20,4,929,0,-1,0,3,0
48,9,1,1,0,256,1,0,2,21,8,150,29,-1,0,3,0
39,9,1,2,0,94,0,0,0,28,1,70,11,-1,0,3,0
37,4,2,2,1,45,1,0,2,28,8,204,0,-1,0,3,0
53,4,2,1,0,5558,1,0,0,13,9,81,32,189,23,0,0
59,5,1,0,0,46,0,0,0,5,1,78,11,-1,0,3,0
37,0,0,1,0,241,1,1,0,23,5,55,17,-1,0,3,0
38,9,0,2,0,465,0,1,0,20,5,30,22,-1,0,3,0
32,0,1,1,0,1229,0,0,0,2,10,485,0,182,1,2,0
36,0,2,1,0,686,1,0,0,21,5,114,11,-1,0,3,0
56,5,1,1,0,74,1,0,2,18,8,152,11,-1,0,3,0
39,0,1,1,0,140,0,0,0,25,8,40,30,-1,0,3,0
30,8,2,2,0,7529,0,0,0,10,10,328,0,-1,0,3,1
31,1,1,1,0,1716,1,0,0,4,0,542,11,340,12,1,0
40,0,1,1,0,-666,1,0,2,19,8,107,11,-1,0,3,0
29,0,1,1,0,0,1,1,0,25,3,376,11,229,23,1,0
48,0,1,1,0,660,0,0,0,9,3,318,0,561,12,2,1
24,0,2,1,0,770,1,0,2,7,8,233,0,-1,0,3,0
36,10,2,2,0,1291,0,0,0,23,0,195,0,86,1,2,1
40,1,1,1,0,217,1,0,2,27,8,195,0,-1,0,3,0
39,1,1,0,0,2366,1,0,0,7,0,1007,22,325,25,0,0
41,4,1,2,0,2676,0,0,0,20,1,210,29,-1,0,3,0
29,0,2,1,0,-133,0,0,0,9,5,108,0,-1,0,3,0
36,0,2,1,0,281,0,0,0,30,5,225,11,-1,0,3,0
21,8,2,1,0,2488,0,0,0,23,6,258,32,169,23,2,1
48,7,1,0,0,1496,1,0,1,21,4,284,11,258,12,0,0
32,0,1,1,0,552,1,0,0,27,8,98,11,-1,0,3,0
39,1,1,1,0,276,0,0,0,30,6,334,11,-1,0,3,1
46,0,1,1,0,-363,1,1,2,20,8,236,0,-1,0,3,0
49,1,1,3,0,51,1,0,2,28,8,984,0,-1,0,3,0
33,0,1,1,0,1737,0,0,0,5,1,228,11,106,12,0,0
42,9,1,2,0,1189,0,0,2,26,6,323,22,-1,0,3,0
57,1,1,1,0,5270,1,0,1,8,9,101,0,-1,0,3,0
26,8,2,1,0,141,0,0,0,14,5,128,0,-1,0,3,0
46,9,1,1,0,499,1,0,0,24,5,37,1,-1,0,3,0
56,1,1,1,0,2190,0,1,2,3,6,270,0,-1,0,3,0
26,7,2,1,0,187,1,0,2,30,8,341,0,-1,0,3,0
37,3,2,1,0,2042,1,0,2,12,8,485,0,-1,0,3,0
28,0,1,1,0,1595,0,0,2,30,11,1,0,254,25,2,0
59,9,1,1,0,116,0,0,0,3,1,398,29,422,23,0,1
57,5,1,2,0,0,0,0,0,3,1,116,29,-1,0,3,0
52,4,1,3,0,1708,0,0,2,27,11,310,0,75,25,0,1
55,7,0,1,0,0,0,0,0,19,11,262,32,193,25,2,1
43,9,1,2,0,3530,1,0,0,8,5,470,0,-1,0,3,0
44,2,1,2,0,31,0,0,2,30,6,467,0,-1,0,3,0
34,1,1,0,0,1873,1,0,0,11,3,192,0,-1,0,3,0
40,9,1,1,0,40,1,0,0,13,9,73,0,-1,0,3,0
28,9,2,1,0,36,0,0,0,5,5,158,22,-1,0,3,0
37,10,1,1,0,4769,0,0,0,21,4,124,0,-1,0,3,0
45,0,1,2,0,2552,0,0,0,0,6,69,0,293,30,0,1
39,7,1,1,0,1099,0,0,0,21,4,211,11,245,29,0,0
58,2,1,0,0,1657,0,0,2,27,6,172,11,-1,0,3,0
34,1,2,1,0,381,1,0,2,3,8,102,0,-1,0,3,0
36,3,1,0,0,758,0,0,2,8,6,236,11,-1,0,3,0
54,7,0,1,0,43,0,1,0,13,9,289,0,-1,0,3,0
33,1,2,1,0,164,1,0,2,5,8,461,0,-1,0,3,0
43,6,1,1,0,104,0,0,2,8,6,332,0,-1,0,3,0
43,2,2,0,0,103,1,0,0,9,9,53,0,183,26,0,0
46,9,0,1,0,111,1,0,0,10,9,178,22,183,12,1,0
35,9,2,1,0,1855,1,0,2,28,8,138,0,-1,0,3,0
32,7,0,1,0,453,1,0,0,9,9,331,11,-1,0,3,0
36,9,1,2,0,1473,1,1,0,2,8,206,11,-1,0,3,0
34,4,2,2,0,184,0,0,0,14,5,203,29,-1,0,3,0
50,4,2,0,0,766,0,0,2,8,6,174,11,-1,0,3,0
37,1,1,0,0,2120,1,0,0,13,9,150,29,-1,0,3,0
33,2,1,2,0,-886,1,1,0,17,1,103,32,-1,0,3,0
31,4,1,2,0,477,1,0,0,13,9,77,30,-1,0,3,0
35,4,2,3,0,121,1,0,0,26,8,245,30,-1,0,3,0
54,1,1,1,0,853,0,0,2,7,6,24,30,-1,0,3,0
43,7,1,1,0,-236,1,0,0,20,5,745,33,-1,0,3,1
59,5,1,1,0,0,0,0,2,26,6,812,0,-1,0,3,1
46,1,1,0,0,588,1,0,0,12,0,249,22,237,25,0,0
32,4,1,2,0,514,1,0,2,20,8,497,11,-1,0,3,0
29,0,1,1,0,396,1,0,2,23,8,205,11,-1,0,3,0
25,9,2,2,1,160,0,1,2,4,5,151,0,-1,0,3,0
34,3,1,2,0,72,0,0,0,10,1,113,11,-1,0,3,0
28,4,2,2,0,1027,1,0,0,5,8,433,0,-1,0,3,0
34,4,2,2,0,5945,1,0,0,29,8,285,0,170,1,0,0
48,0,1,1,0,2262,0,0,0,25,1,70,0,-1,0,3,0
34,9,1,1,0,0,1,0,0,22,1,261,0,470,12,0,1
59,7,0,1,0,0,1,1,2,27,8,97,0,-1,0,3,0
60,5,1,1,0,89,0,0,0,23,0,156,11,-1,0,3,0
56,5,1,0,0,13,1,0,2,3,8,123,11,-1,0,3,0
31,3,0,0,0,168,1,0,0,6,8,266,22,-1,0,3,0
27,10,2,1,0,259,1,0,0,9,8,12,11,-1,0,3,0
29,0,1,1,0,795,1,1,0,1,5,270,11,-1,0,3,0
55,4,1,2,0,2537,0,0,0,10,1,97,30,-1,0,3,0
34,9,2,1,0,2729,1,0,0,27,0,945,0,139,1,2,0
39,1,1,0,0,2288,1,0,0,6,8,265,0,-1,0,3,0
55,10,1,1,0,3982,0,0,0,23,4,89,0,-1,0,3,0
44,1,2,3,0,4330,0,0,2,9,6,16,35,-1,0,3,0
35,7,1,1,0,1694,0,1,0,24,5,55,32,-1,0,3,0
47,1,1,0,0,206,1,0,2,27,8,152,0,-1,0,3,0
42,4,1,1,0,2416,1,0,2,12,8,138,29,-1,0,3,0
59,4,1,2,0,101,0,1,2,30,6,29,0,686,12,0,0
34,4,2,2,0,76,1,0,0,4,8,747,11,371,23,0,1
47,9,1,1,0,449,1,1,2,4,8,92,29,-1,0,3,0
31,4,1,2,0,0,1,0,0,25,8,108,11,167,1,0,0
35,0,0,1,0,869,1,0,2,21,8,173,0,-1,0,3,0
32,0,2,1,0,678,1,0,0,25,3,1579,0,246,25,0,1
37,9,2,1,0,353,1,0,0,3,1,147,11,-1,0,3,0
33,4,1,2,0,2441,1,1,0,10,9,154,0,-1,0,3,0
29,1,1,1,0,125,1,0,2,4,8,50,0,-1,0,3,0
21,1,2,1,1,-59,1,1,2,25,6,83,0,-1,0,3,0
49,3,0,1,0,630,0,0,2,27,6,415,11,-1,0,3,0
47,0,1,1,0,3676,0,0,0,6,5,415,11,342,1,1,1
31,1,2,1,0,19,1,0,2,10,8,178,30,-1,0,3,0
59,7,1,1,0,108,0,0,0,2,1,120,29,-1,0,3,0
27,1,1,1,0,197,0,0,1,15,5,222,0,-1,0,3,0
25,9,2,2,0,468,1,0,2,6,8,147,0,-1,0,3,0
49,9,1,1,0,308,0,0,0,18,10,260,11,91,26,0,0
41,1,1,0,0,1654,1,0,2,5,8,35,0,-1,0,3,0
35,4,2,2,0,612,0,0,0,2,9,158,0,195,1,0,0
46,0,2,3,0,2273,0,0,0,5,5,187,22,-1,0,3,0
51,9,1,2,0,0,0,0,0,11,7,539,11,-1,0,3,1
55,4,1,2,0,913,0,0,2,8,6,462,30,-1,0,3,0
42,9,1,1,0,0,1,0,2,29,8,66,11,-1,0,3,0
47,0,1,1,0,3936,1,0,1,24,5,15,11,-1,0,3,0
37,0,2,2,0,1000,1,0,0,14,11,239,0,99,12,2,1
35,0,2,1,0,3,1,0,2,20,8,330,30,-1,0,3,0
51,1,1,0,0,42,1,0,0,3,8,51,11,342,23,0,0
45,4,1,2,0,1293,0,0,1,7,5,188,22,-1,0,3,0
39,4,2,2,0,4023,1,0,0,21,4,126,11,238,31,1,0
30,9,1,1,0,764,0,0,2,18,8,150,11,-1,0,3,0
35,9,1,1,0,0,0,0,0,5,5,125,11,-1,0,3,0
49,5,1,1,0,8648,0,0,0,8,9,527,0,-1,0,3,0
30,0,2,1,0,313,1,0,0,25,3,1121,11,-1,0,3,1
28,0,1,1,0,9779,1,1,2,20,8,480,11,-1,0,3,0
41,9,2,1,0,134,0,1,0,2,1,153,29,-1,0,3,0
36,9,0,2,0,119,0,0,0,15,5,127,34,-1,0,3,0
54,1,1,1,0,887,1,0,2,10,8,133,0,-1,0,3,0
29,0,2,1,0,1992,0,0,0,29,5,202,0,87,12,0,0
27,9,2,2,0,1075,0,0,0,11,7,658,0,-1,0,3,1
34,9,1,1,0,1026,0,0,0,3,9,319,0,100,29,0,0
52,0,2,1,0,-528,1,1,0,0,6,1144,11,-1,0,3,1
29,4,1,2,0,266,1,0,0,21,4,103,11,-1,0,3,0
38,1,2,0,0,12130,1,0,0,3,8,455,11,328,5,0,0
55,10,2,0,0,274,0,0,0,30,3,7,30,-1,0,3,0
41,6,1,1,0,20,0,0,2,26,6,333,0,-1,0,3,0
57,1,1,0,0,0,0,0,2,30,6,73,11,-1,0,3,0
46,4,1,2,0,765,0,0,0,27,1,71,11,-1,0,3,0
41,0,0,1,0,1076,1,0,0,22,6,77,11,391,12,1,0
32,4,1,2,0,376,1,0,0,15,7,248,29,-1,0,3,1
37,4,2,2,0,455,1,0,0,4,1,904,32,-1,0,3,1
44,3,1,0,0,0,1,0,1,30,5,224,0,-1,0,3,0
28,8,2,1,0,153,0,0,0,15,5,1124,11,-1,0,3,1
49,4,1,2,0,22520,0,0,0,13,9,579,35,-1,0,3,1
43,1,1,1,0,2355,1,1,0,4,0,333,22,-1,0,3,0
22,1,2,1,0,-51,1,0,0,6,8,859,0,-1,0,3,1
40,1,1,0,0,0,0,0,2,12,6,618,29,-1,0,3,0
37,7,1,1,0,381,1,0,0,6,0,332,11,-1,0,3,0
46,9,1,1,0,138,1,0,0,28,0,226,11,-1,0,3,0
57,9,0,1,0,145,0,1,2,7,6,420,29,-1,0,3,0
35,9,1,1,0,482,0,0,0,3,1,138,11,-1,0,3,0
45,1,1,0,0,572,0,0,1,26,3,13,32,-1,0,3,0
43,9,0,1,0,1612,0,0,0,17,8,262,11,353,1,1,1
33,1,1,1,0,304,1,0,2,4,8,139,11,-1,0,3,0
32,1,1,1,0,356,1,0,0,29,8,451,22,-1,0,3,0
30,1,1,1,0,167,1,0,0,1,5,255,0,-1,0,3,1
46,1,1,1,0,2348,0,0,0,8,9,182,0,-1,0,3,0
21,10,1,1,0,2062,1,0,2,22,6,103,0,-1,0,3,0
55,0,0,1,0,1872,0,0,0,19,8,76,22,103,26,2,0
42,0,2,1,0,2095,1,0,0,13,9,752,22,-1,0,3,0
54,5,1,2,0,4104,0,0,0,6,5,68,34,-1,0,3,0
44,7,1,1,0,-254,0,0,2,12,6,25,0,-1,0,3,0
29,1,1,1,0,602,1,1,0,8,0,440,11,-1,0,3,0
33,1,1,1,0,328,1,0,0,12,0,72,0,264,32,0,0
38,2,1,2,0,1110,1,0,0,12,9,888,11,183,12,0,1
51,9,0,1,0,131,1,0,0,9,9,193,0,-1,0,3,0
35,7,0,1,0,67,1,0,0,26,8,192,11,-1,0,3,0
43,1,1,0,0,361,1,0,0,29,8,87,11,-1,0,3,0
34,0,1,1,0,148,1,0,0,2,8,160,11,-1,0,3,0
39,0,1,0,0,444,1,0,0,29,8,374,11,-1,0,3,0
47,4,1,2,0,3681,0,0,0,5,1,101,11,-1,0,3,0
31,1,2,1,0,5607,0,0,0,12,9,183,11,184,1,0,0
50,9,0,1,0,0,0,0,0,4,1,114,11,-1,0,3,0
27,0,1,1,0,1596,0,0,0,0,11,82,0,-1,0,3,1
46,1,2,1,0,0,1,0,0,29,8,120,11,-1,0,3,0
34,5,1,0,0,4499,0,0,2,13,8,1681,0,-1,0,3,1
35,4,1,2,0,16,0,0,0,10,9,185,0,-1,0,3,0
33,9,2,1,0,291,0,0,0,17,1,72,32,-1,0,3,0
34,1,1,1,0,270,1,1,2,27,8,159,0,-1,0,3,0
27,1,2,1,0,535,0,0,0,7,1,265,22,95,25,2,1
45,1,1,0,0,351,1,0,2,10,6,66,0,-1,0,3,0
47,4,1,1,0,414,0,0,0,18,1,142,11,-1,0,3,0
43,1,1,1,0,85,1,0,0,12,0,42,22,279,26,1,0
38,9,2,1,0,372,0,0,2,15,8,59,22,-1,0,3,0
56,9,0,1,0,672,0,0,0,13,5,71,35,-1,0,3,0
33,9,1,1,1,-708,0,0,0,21,1,93,11,-1,0,3,0
58,9,1,1,0,5618,1,0,2,6,8,113,0,-1,0,3,0
31,4,2,2,0,2296,1,0,2,27,6,49,34,-1,0,3,0
30,4,2,2,0,0,0,0,0,10,1,292,11,-1,0,3,0
37,1,0,1,0,-271,1,0,2,30,8,172,0,-1,0,3,0
33,4,2,2,0,923,1,0,0,10,9,1307,22,173,29,0,0
34,1,1,1,0,1897,1,1,0,10,9,441,0,-1,0,3,0
58,9,1,1,0,201,0,0,0,1,5,82,30,-1,0,3,0
54,1,0,1,0,154,1,0,2,23,8,197,3,-1,0,3,0
53,2,1,2,0,2289,1,1,0,8,9,183,0,-1,0,3,0
44,1,1,1,0,0,1,0,0,8,9,139,22,-1,0,3,0
68,5,2,2,0,2144,0,0,0,14,10,277,0,184,12,2,1
29,10,2,0,0,1374,0,0,0,5,8,1205,11,178,30,2,1
43,1,2,0,0,13620,1,0,0,12,9,128,0,-1,0,3,0
33,9,1,1,0,168,1,0,2,18,8,238,11,-1,0,3,0
48,0,1,1,0,5,1,0,2,28,8,697,11,-1,0,3,0
28,4,1,2,0,13186,1,0,2,19,8,466,11,-1,0,3,0
59,5,1,0,0,1085,0,0,2,7,6,191,0,-1,0,3,0
31,1,2,1,0,953,1,0,0,5,8,479,0,346,12,2,1
55,4,1,2,0,719,1,0,1,2,8,221,32,284,22,1,0
27,1,2,2,0,1372,0,0,0,13,5,230,0,-1,0,3,0
36,1,2,1,0,3623,0,0,2,3,9,71,0,378,1,2,1
45,7,2,0,0,1893,1,0,2,22,6,1259,32,-1,0,3,1
42,4,1,3,0,1519,0,0,0,10,10,230,0,92,1,2,1
56,3,0,2,0,1059,0,1,2,27,6,57,11,-1,0,3,0
45,4,1,2,0,474,1,1,0,11,3,190,29,264,25,0,0
60,5,1,3,0,878,0,0,0,4,1,106,11,-1,0,3,0
42,1,1,1,0,3052,1,0,2,19,8,32,0,-1,0,3,0
33,4,2,2,0,0,0,0,1,26,6,109,0,-1,0,3,0
52,0,0,1,0,121,1,0,0,16,5,241,11,-1,0,3,0
55,0,1,1,0,6207,1,0,2,18,6,113,30,-1,0,3,0
55,9,0,1,0,225,0,1,0,5,5,116,11,-1,0,3,0
46,10,1,1,0,931,0,0,0,21,5,156,30,-1,0,3,0
35,4,1,2,0,495,0,0,0,11,3,282,0,-1,0,3,0
29,3,1,0,0,7,0,1,0,29,5,240,0,-1,0,3,0
36,2,2,2,0,658,1,0,2,7,6,61,22,-1,0,3,0
41,7,1,1,0,1483,1,0,2,8,6,66,29,-1,0,3,0
32,1,1,0,0,1287,1,0,0,5,0,297,11,-1,0,3,0
46,9,1,1,0,967,0,0,0,28,5,248,22,-1,0,3,0
31,10,1,1,0,6,0,0,0,25,6,121,29,-1,0,3,1
39,4,1,2,0,20932,0,0,0,13,9,127,11,-1,0,3,0
38,9,1,1,0,1,1,0,0,13,9,57,30,199,1,2,0
43,4,1,2,0,0,1,0,0,13,5,474,0,-1,0,3,0
47,11,1,3,0,28,0,0,2,26,8,338,11,-1,0,3,0
57,1,1,3,0,3585,0,0,1,5,9,172,0,-1,0,3,1
48,4,0,2,0,-478,1,0,0,8,9,87,30,167,29,0,0
59,0,1,1,0,6264,0,0,0,14,1,353,7,-1,0,3,0
49,7,1,1,0,1122,0,0,0,25,1,143,0,-1,0,3,0
58,11,0,1,0,3111,1,0,0,8,9,111,0,188,12,0,0
33,4,1,2,0,801,0,0,0,10,1,133,29,-1,0,3,0
30,9,2,1,0,175,0,0,0,17,1,167,29,-1,0,3,0
46,0,1,3,0,2115,1,0,2,12,6,10,22,-1,0,3,0
49,1,1,1,0,360,0,0,0,1,5,168,0,-1,0,3,0
49,0,0,1,0,1697,0,1,0,21,5,184,29,-1,0,3,0
44,4,2,2,0,5063,0,0,0,19,10,418,11,-1,0,3,1
35,1,1,1,0,1209,1,0,2,18,8,304,22,-1,0,3,0
40,1,1,0,0,3693,1,0,2,23,8,57,1,-1,0,3,0
34,4,1,2,0,1495,1,0,0,28,8,50,0,-1,0,3,0
60,7,1,3,0,132,1,0,2,6,8,29,0,-1,0,3,0
43,6,1,1,0,284,0,0,0,20,4,256,0,-1,0,3,0
45,10,0,1,0,5163,0,0,2,12,6,9,11,-1,0,3,0
47,4,1,3,0,641,0,0,0,13,9,501,22,-1,0,3,0
44,6,1,2,0,134,0,0,0,20,1,86,29,-1,0,3,0
44,1,1,0,0,1265,1,0,0,7,5,555,0,-1,0,3,1
60,9,1,2,0,1626,1,1,2,19,8,395,11,-1,0,3,0
20,8,2,1,0,1819,0,0,0,30,0,245,22,-1,0,3,1
51,1,1,0,0,-27,0,0,1,21,1,158,29,-1,0,3,0
47,1,1,1,0,3008,1,1,2,6,8,236,22,-1,0,3,0
43,4,1,2,0,703,1,0,0,3,8,67,0,-1,0,3,0
45,1,2,3,0,816,0,0,0,12,9,279,22,-1,0,3,0
35,4,2,2,0,681,0,0,0,9,3,737,0,561,12,2,1
30,1,1,0,0,9194,1,0,2,15,8,178,11,-1,0,3,0
58,9,1,1,0,1191,0,0,0,27,1,78,11,-1,0,3,0
47,4,1,2,0,4386,1,0,1,15,5,43,0,-1,0,3,0
63,5,0,1,0,4833,0,0,0,5,1,415,0,-1,0,3,0
31,7,1,1,0,418,1,1,0,30,5,219,0,-1,0,3,0
48,0,2,1,0,96,1,0,2,29,8,255,0,-1,0,3,0
34,1,0,1,0,-154,0,0,0,30,5,295,0,-1,0,3,0
41,5,2,0,0,2579,0,0,0,19,5,235,0,287,1,0,0
49,9,0,1,0,95,1,0,0,29,8,90,0,-1,0,3,0
32,9,1,1,0,163,1,1,0,20,5,73,22,-1,0,3,0
38,4,1,2,0,120,0,0,0,4,1,449,29,-1,0,3,0
34,2,1,0,0,0,1,0,0,13,5,132,22,-1,0,3,0
37,9,1,1,0,54,1,1,0,14,5,106,11,-1,0,3,0
46,1,0,1,0,2441,0,0,2,10,6,217,11,-1,0,3,0
41,10,1,1,0,0,0,0,0,24,5,847,5,-1,0,3,0
52,4,1,2,0,437,0,0,1,3,6,137,22,113,1,1,0
32,1,1,1,0,491,1,0,0,9,9,131,22,194,12,0,0
60,5,0,2,0,4,1,0,0,18,8,400,22,358,12,0,0
53,10,1,1,0,76,1,1,2,7,8,283,0,-1,0,3,0
29,4,2,2,0,4331,0,0,0,28,5,611,0,-1,0,3,0
35,9,1,2,0,1354,0,0,0,11,6,250,11,-1,0,3,1
47,1,0,1,0,380,1,0,2,7,8,268,32,-1,0,3,0
54,0,2,1,0,2423,0,0,2,22,6,75,29,-1,0,3,0
25,9,2,1,0,938,0,0,0,0,6,1048,0,-1,0,3,1
62,4,1,2,0,0,0,0,0,22,11,299,0,-1,0,3,1
41,1,1,1,0,217,1,0,0,6,0,375,11,344,1,0,0
32,4,1,2,0,141,0,0,0,11,3,64,11,-1,0,3,0
70,5,0,1,0,4572,0,0,0,29,5,173,2,162,26,0,0
37,6,1,2,0,144,1,0,2,26,6,247,11,-1,0,3,0
58,5,1,0,0,1077,0,0,0,6,6,592,0,-1,0,3,0
30,1,1,1,0,187,1,0,2,18,8,272,32,-1,0,3,0
45,10,0,1,0,3354,1,0,2,21,8,746,0,-1,0,3,1
29,9,2,1,0,103,0,0,2,10,8,314,0,-1,0,3,0
59,5,1,2,0,1425,0,0,0,1,1,489,11,102,1,2,0
57,9,1,2,0,0,0,0,0,13,1,242,30,-1,0,3,0
33,4,2,2,0,1859,1,0,0,23,4,1169,29,-1,0,3,0
60,4,1,2,0,553,1,0,0,11,3,343,0,210,23,2,0
51,4,1,2,0,94,1,0,0,10,9,281,22,-1,0,3,0
49,9,0,1,0,972,0,0,0,17,8,613,11,-1,0,3,0
54,3,1,0,0,8,0,1,1,29,5,116,11,-1,0,3,0
51,7,1,1,0,-238,1,0,0,16,5,63,0,-1,0,3,0
51,1,0,0,0,1927,0,1,0,7,5,322,29,-1,0,3,0
60,6,1,0,0,1226,1,0,2,23,8,151,22,-1,0,3,0
29,9,1,1,0,3615,1,0,0,23,5,93,22,-1,0,3,0
42,7,0,1,0,257,1,0,0,3,8,955,11,-1,0,3,1
56,9,0,1,0,0,0,0,0,18,1,471,34,-1,0,3,0
30,4,1,2,0,4874,1,0,0,17,1,134,1,-1,0,3,0
36,7,1,1,0,393,1,1,2,13,8,126,0,-1,0,3,0
33,4,1,2,0,335,0,0,0,3,8,527,11,-1,0,3,0
41,4,1,2,0,832,1,1,0,13,9,164,0,176,1,0,0
38,9,2,1,0,227,0,0,0,4,1,95,29,-1,0,3,0
28,7,1,1,0,72,0,1,0,1,5,418,29,-1,0,3,0
51,7,1,3,0,193,1,0,2,4,8,202,22,-1,0,3,0
49,4,0,2,0,20727,0,0,0,12,9,88,11,-1,0,3,0
55,4,1,1,0,11655,0,0,0,26,1,114,0,-1,0,3,0
43,3,1,1,0,5233,0,0,2,9,6,108,11,-1,0,3,0
31,7,1,1,0,388,1,0,2,26,8,730,11,-1,0,3,0
32,4,1,2,0,1388,1,0,0,4,1,102,0,105,1,2,0
42,1,1,1,0,879,1,0,0,9,9,140,0,-1,0,3,0
25,1,1,1,0,-507,1,1,2,25,6,404,11,-1,0,3,0
31,4,2,2,0,0,0,0,0,20,1,35,24,-1,0,3,0
38,4,1,2,0,93,1,0,0,17,8,74,0,272,25,0,0
54,3,2,3,0,6020,0,0,2,27,6,24,0,-1,0,3,0
31,4,2,2,0,1017,0,0,0,11,3,83,0,-1,0,3,0
58,4,0,2,0,50,1,0,2,22,6,109,29,-1,0,3,0
33,0,2,2,0,490,1,0,0,28,8,31,0,363,12,0,0
46,4,1,1,0,1363,1,1,0,28,8,60,29,-1,0,3,0
